Cumulative Stat Rank,Price ,Cumulative,Visual Rarity URL,Kong ID,Shooting,Finish,Defense,Vision,Background,Fur,Clothes,Mouth,Head,Head Accessory,Eyes,Jewellery,Owner Address,Number of Sales,Last Sale Date,Last Sale Price,Last List Date,Current Price
9620, ,142,https://rarity.tools/rumble-kong-league/view/4952,4952,10,46,51,35,Cyan,Sky Blue,White Tee,Regular,Red Bandana,,Angry Scar,,0xe2ea08d1ff6eb2d238086b57d7b2441ebf045512,3,9/11/2021,1.28 ETH, , 
9150, ,154,https://rarity.tools/rumble-kong-league/view/4953,4953,27,44,27,56,Pink,White Noise,Trippy Tee,Scream,Blonde Bun,Gem Earring,Closed Scar,,0xad6f1521f897f9ff75049a141ecc647304f2c943,1,8/2/2021,0.06 ETH, , 
2669, ,217,https://rarity.tools/rumble-kong-league/view/4954,4954,50,39,71,57,Brown,Black,,Regular,Horse Jockey Hat,,Wide Scar,,0x8e570ee755974de773ae0149ea4e3da3f622094c,0, , , , 
5362, ,194,https://rarity.tools/rumble-kong-league/view/4955,4955,57,54,44,39,Cyan,Pink,Red Kimono,Regular,,Broken Glasses,Regular,,0x6dc6da06b2e3dae3d331b9d03e1fa5a6b18124c2,0, , , , 
4486, ,201,https://rarity.tools/rumble-kong-league/view/4956,4956,61,30,52,58,Red,White Noise,,Kiss,,,Wide Scar,,0x6dc6da06b2e3dae3d331b9d03e1fa5a6b18124c2,0, , , , 
7624, ,175,https://rarity.tools/rumble-kong-league/view/4957,4957,39,33,53,50,Brown,Pink,Biker Jacket,Ooh,Blonde Bun,Exotic Earring,Angry,,0x8e570ee755974de773ae0149ea4e3da3f622094c,0, , , , 
6617, ,184,https://rarity.tools/rumble-kong-league/view/4958,4958,52,28,46,58,Light Blue,Sky Blue,Hawaii Shirt,Gold Smirk,,Blue Shades,Sad,,0x13213bb43c344e7756d764113d3a36f50f8fda0a,1,9/1/2021,1.0 ETH, , 
2669, ,217,https://rarity.tools/rumble-kong-league/view/4959,4959,39,67,61,50,Purple,Pink,Biker Jacket,Saber Toothed,King Band,,Sad,,0x062f8932f46e4f659e3b431df348a6616232f2be,0, , , , 
8405, ,166,https://rarity.tools/rumble-kong-league/view/4960,4960,41,54,25,46,Yellow,White Noise,Shirt And Tie,Regular,Beanie,,Angry Wink,,0x144c6600127b5f744a32c3c893bf941d60db8837,3,8/8/2021,0.346 ETH, , 
1777,11.4,226,https://rarity.tools/rumble-kong-league/view/4961,4961,74,66,53,33,Pink,Red,Shaolin Vest,Missing Teeth,,,Bloodshot,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,9/1/2021 7:50,11.4 ETH
7824,2.99,173,https://rarity.tools/rumble-kong-league/view/4962,4962,40,31,51,51,Pink,Black,Hawaii Shirt,Regular,Winter Hat,Blue Shades,Angry,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,9/1/2021 7:49,2.99 ETH
2669, ,217,https://rarity.tools/rumble-kong-league/view/4963,4963,38,48,63,68,Red,Pink,,Saber Toothed,RKL Cap Sideways,,Angry Scar,,0xf0812a075d631c8ac57274eb2e9c9876f5d0c731,0, , , , 
2989, ,214,https://rarity.tools/rumble-kong-league/view/4964,4964,84,40,64,26,Yellow,Grey,White Tee,Regular,Bowler,Red Shades,Wide,,0xf0812a075d631c8ac57274eb2e9c9876f5d0c731,0, , , , 
9842, ,130,https://rarity.tools/rumble-kong-league/view/4965,4965,1,28,41,60,Cyan,Red,,Gold Smirk,Cap Forward,,Regular,,0x8fc1a5355abc5110551cfd6963abe17f125e7ee3,1,8/15/2021,0.21 ETH, , 
3092, ,213,https://rarity.tools/rumble-kong-league/view/4966,4966,53,65,49,46,Purple,Brown,,Regular,Purple Bandana,,Wide,,0xb85274215591390155d4ffc7c39f7c05256e6857,0, , , , 
7293, ,178,https://rarity.tools/rumble-kong-league/view/4967,4967,60,23,31,64,Light Blue,Black,Green Kimono,Kiss,,Blue Shades,Wide Scar,,0xb85274215591390155d4ffc7c39f7c05256e6857,0, , , , 
9620, ,142,https://rarity.tools/rumble-kong-league/view/4968,4968,21,56,29,36,Light Blue,Grey,Fusion Gi,Drool,Tophat,,Wide Scar,,0x6fa1225ad6ef6552473054a171350d9e8ad5c559,1,9/5/2021,1.72 ETH, , 
368,10,254,https://rarity.tools/rumble-kong-league/view/4969,4969,54,64,75,61,Yellow,Green,Red Kimono,Gold Saber Toothed,,,Bloodshot,,0x7233581a7380acd4510dc5ffbdf9bbba348da1cd,1,8/24/2021,1.25 ETH,9/12/2021 20:14,10.0 ETH
4986, ,197,https://rarity.tools/rumble-kong-league/view/4970,4970,58,62,55,22,Yellow,Brown,Cyan Jersey,Tongue Out,Winter Hat,Gold Stud,Closed,,0x73d4676966aa7d3555c036892e9abf4039df8f2b,2,8/22/2021,0.375 ETH, , 
6739, ,183,https://rarity.tools/rumble-kong-league/view/4971,4971,36,57,49,41,Cyan,Sky Blue,,Drool,Red Bandana,Exotic Earring,Sad,,0x2e65442f9281ac20fb0f749f55a4741d4ae4b283,1,9/5/2021,2.0 ETH, , 
5890, ,190,https://rarity.tools/rumble-kong-league/view/4972,4972,21,55,58,56,Brown,Black,,Kiss,Horse Jockey Hat,,Closed,,0xb0ea67ea06d6813904d594e41540c5af0ae2f9a7,3,9/8/2021,1.8 ETH, , 
5890, ,190,https://rarity.tools/rumble-kong-league/view/4973,4973,54,44,39,53,Yellow,Pink,Striped Tee,Drool,Green Beret,,Wide,,0xf0a54a7b7660c4ecbc74258c2771b1bd5b464fa6,3,9/7/2021,1.5 ETH, , 
7524, ,176,https://rarity.tools/rumble-kong-league/view/4974,4974,41,22,54,59,Pink,Sky Blue,,Kiss,RKL Cap Forward,,Wide Scar,,0x875431bc8191412e7cb3874ddce2267dcd42343e,1,8/3/2021,0.12 ETH, , 
7524, ,176,https://rarity.tools/rumble-kong-league/view/4975,4975,50,41,36,49,Light Grey,Sky Blue,RKL Tee,Referee,Blonde Bun,,Sad,,0x0c79e824e074c878e72a8693ee577e0b02e109b0,2,9/3/2021,1.06 ETH, , 
8626, ,163,https://rarity.tools/rumble-kong-league/view/4976,4976,49,24,40,50,Cyan,Green,Shaolin Vest,Ooh,,,Regular,,0x7476b81f8dbed81a51f26a143b8e1c2e5cad59c5,5,9/19/2021,1.388 ETH, , 
1089, ,236,https://rarity.tools/rumble-kong-league/view/4977,4977,72,41,64,59,Purple,Grey,Hawaii Shirt,Regular,Chopsticks Bun,,Angry Scar,,0xb536dbabac7e3dd883a8900b24a29b65d48d33ee,0, , , , 
6955, ,181,https://rarity.tools/rumble-kong-league/view/4978,4978,45,38,50,48,Pink,Grey,Cheetah Dego Tee,Cigar,Blue Pigtails,,Wide Scar,,0x11d0f0653eed2adffda6a722258661a902ad5abe,0, , , , 
2031, ,223,https://rarity.tools/rumble-kong-league/view/4979,4979,51,58,62,52,Light Blue,Red,,Regular,,,Bloodshot,,0x2942eea4b72186b43f1355347853b34980ab7d3b,0, , , , 
1852, ,225,https://rarity.tools/rumble-kong-league/view/4980,4980,62,62,42,59,Yellow,Black,Green Kimono,Gold Smirk,,Vibe Glasses,Wide Scar,,0x5ccbe62d11a42f8322fe883311a6b616bfb2cb60,0, , , , 
8341, ,167,https://rarity.tools/rumble-kong-league/view/4981,4981,56,28,37,46,Light Grey,Brown,Cheetah Dego Tee,Gold Saber Toothed,RKL Cap Sideways,,Closed Scar,,0x7f8df7a5d72e88ea27798ff604959d235aab5090,6,8/31/2021,0.99 ETH, , 
9690, ,139,https://rarity.tools/rumble-kong-league/view/4982,4982,71,37,13,18,Yellow,Pink,White Tee,Regular,Purple Bandana,,Closed,,0x3092c7f3171a9018a36228e9d034186f84a7b137,1,8/5/2021,0.2 ETH, , 
6149, ,188,https://rarity.tools/rumble-kong-league/view/4983,4983,46,45,71,26,Light Grey,Green,Shirt And Tie,Shows Teeth,RKL Cap Forward,,Bloodshot,,0x82a1047fde09fe3ad112b96112ded3e4756b3eb3,1,8/5/2021,0.2 ETH, , 
3780, ,207,https://rarity.tools/rumble-kong-league/view/4984,4984,76,33,57,41,Light Blue,Sky Blue,Lab Coat,Regular,,,Wide Scar,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
403, ,253,https://rarity.tools/rumble-kong-league/view/4985,4985,64,67,52,70,Grey,Sky Blue,,Full Beard,Red Bandana,,Closed Scar,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
5362, ,194,https://rarity.tools/rumble-kong-league/view/4986,4986,48,35,73,38,Grey,Sky Blue,Biker Jacket,Tongue Out,RKL Cap Forward,,Bloodshot,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
544, ,248,https://rarity.tools/rumble-kong-league/view/4987,4987,58,46,67,77,Grey,Pink,Lab Coat,Gold Scream,RKL Cap Sideways,,Regular,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
368, ,254,https://rarity.tools/rumble-kong-league/view/4988,4988,69,81,54,50,Purple,Black,Biker Jacket,Missing Teeth,,,Bloodshot,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
1691, ,227,https://rarity.tools/rumble-kong-league/view/4989,4989,69,53,62,43,Dark Blue,White Noise,Hawaii Shirt,Ooh,,Red Shades,Sad,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
6617,2.4,184,https://rarity.tools/rumble-kong-league/view/4990,4990,30,43,63,48,Light Blue,Pink,Monk Robe,Scream,Green Beret,,Regular,,0x8d4f02d0d7ab18b13a31e175a9f2d6936ccedbd4,2,9/4/2021,1.2 ETH,9/21/2021 14:50,2.4 ETH
8552, ,164,https://rarity.tools/rumble-kong-league/view/4991,4991,60,26,56,22,Gold,Sky Blue,,Shows Teeth,Chopsticks Bun,,Angry,,0x4f31640d8367716b25be8b25356b08bfbf1c7787,2,9/2/2021,0.7694 ETH, , 
3889, ,206,https://rarity.tools/rumble-kong-league/view/4992,4992,37,72,67,30,Cyan,White Noise,Yellow Suit,Saber Toothed,,,Regular,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
9856, ,129,https://rarity.tools/rumble-kong-league/view/4993,4993,26,17,44,42,Grey,Sky Blue,Biker Jacket,Regular,Winter Hat,,Wide Scar,,0x808a55505c91bcbed398636c3b93ace6403cfc0d,1,8/5/2021,0.19 ETH, , 
1436, ,230,https://rarity.tools/rumble-kong-league/view/4994,4994,63,46,84,37,Gold,Brown,Red Kimono,Scream,,,Bloodshot,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
6276, ,187,https://rarity.tools/rumble-kong-league/view/4995,4995,26,71,50,40,Cyan,Black,Biker Jacket,Gold Saber Toothed,,,Wide Scar,,0x3d21feaf3e1fe43d33cb3d0b3806b178be953e49,1,9/6/2021,1.95 ETH, , 
5499, ,193,https://rarity.tools/rumble-kong-league/view/4996,4996,46,70,38,39,Light Grey,White Noise,Red Kimono,Saber Toothed,Winter Hat,,Regular,,0x49262ac0dcab0b4f3eaa2a7c95f3545bfdcd9a34,3,8/17/2021,0.24 ETH, , 
6276, ,187,https://rarity.tools/rumble-kong-league/view/4997,4997,24,30,75,58,Purple,Pink,Hawaii Shirt,Regular,Bowler,,Wide,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
2461, ,219,https://rarity.tools/rumble-kong-league/view/4998,4998,31,73,64,51,Light Grey,Pink,Tracksuit,Missing Teeth,,,Wide,,0xa636fa4807e7176a492defba6bf42c1758c101ee,1,8/5/2021,0.24 ETH, , 
5362, ,194,https://rarity.tools/rumble-kong-league/view/4999,4999,43,40,62,49,Dark Blue,Brown,,Gold Scream,RKL Cap Sideways,,Angry Wink,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
1153, ,235,https://rarity.tools/rumble-kong-league/view/5000,5000,58,52,59,66,Light Blue,Red,Red Kimono,Regular,Purple Bandana,,Closed Scar,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
4986, ,197,https://rarity.tools/rumble-kong-league/view/5001,5001,52,35,43,67,Yellow,Pink,Dego Tee Blooded,Shows Teeth,,,Closed Scar,,0xd5231ea73ec4e0d04f2915bb026336aed0febb78,4,9/4/2021,0.94 ETH, , 
2146, ,222,https://rarity.tools/rumble-kong-league/view/5002,5002,45,40,74,63,Cyan,Green,,Regular,Red Bandana,3D Glasses,Angry,,0xd433c1b56055b7adf8e5e2982e7e2c00c378706a,0, , , , 
6854, ,182,https://rarity.tools/rumble-kong-league/view/5003,5003,35,60,53,34,Red,Brown,Biker Jacket,Kiss,Red Bandana,,Angry,,0x91468ad86eaa593ea024beef58ebcb88ba5ad799,1,8/20/2021,0.17 ETH, , 
7824, ,173,https://rarity.tools/rumble-kong-league/view/5004,5004,44,14,41,74,Brown,Pink,Cyan Jersey,Regular,,,Regular,,0x76d6cf3bb66aae4d852efa8c532ec5332757cc9a,2,8/9/2021,0.3 ETH, , 
8160, ,169,https://rarity.tools/rumble-kong-league/view/5005,5005,42,57,28,42,Cyan,Pink,,Kiss,Blonde Bun,,Closed,,0x970951b757f5a641e0035ec04b4bcb3752ba4a88,2,8/6/2021,1.0 ETH, , 
4736, ,199,https://rarity.tools/rumble-kong-league/view/5006,5006,37,44,56,62,Dark Blue,Brown,,Shows Teeth,,,Wide,,0x9ce500c43a3b4eca83c6bc0d1586bf4a5f2477c5,1,8/23/2021,0.2909 ETH, , 
9909, ,124,https://rarity.tools/rumble-kong-league/view/5007,5007,34,34,16,40,Light Grey,White Noise,,Scream,,Gem Earring,Wide,,0xbdc1194b4a15437a93c3edda954140078ffff5b2,2,8/22/2021,0.2998 ETH, , 
6149,20,188,https://rarity.tools/rumble-kong-league/view/5008,5008,52,42,37,57,Light Blue,White Noise,RKL Tee,Shows Teeth,Green Beret,,Wide Scar,,0x0e688bf85aa592abc873b37cf40589947b6a41b4,1,8/15/2021,0.22 ETH,9/5/2021 20:11,20.0 ETH
5110, ,196,https://rarity.tools/rumble-kong-league/view/5009,5009,25,18,89,64,Yellow,Red,,Regular,,Blue Shades,Regular,,0xa1c23a4d232dc6268038f273299d463787bde8c3,1,8/20/2021,0.38 ETH, , 
7624, ,175,https://rarity.tools/rumble-kong-league/view/5010,5010,52,49,36,38,Brown,Brown,Striped Tee,Ooh,King Band,,Angry Wink,,0xe6aafed3ec5e020ed82ffdb086978dcb8c35c1ed,2,8/7/2021,0.63 ETH, , 
2669, ,217,https://rarity.tools/rumble-kong-league/view/5011,5011,42,67,52,56,Grey,Brown,Dress,Regular,Purple Bandana,,Wide,,0xbe769b04627613c8f3b30abe20e6458c1dcb239b,0, , , , 
6385, ,186,https://rarity.tools/rumble-kong-league/view/5012,5012,32,69,38,47,Yellow,Brown,Red Kimono,Scream,,,Regular,,0xbe769b04627613c8f3b30abe20e6458c1dcb239b,0, , , , 
166, ,265,https://rarity.tools/rumble-kong-league/view/5013,5013,80,83,49,53,Light Grey,Black,Striped Tee,Cigar,RKL Cap Forward,,Closed,,0xbe769b04627613c8f3b30abe20e6458c1dcb239b,0, , , , 
7737,9,174,https://rarity.tools/rumble-kong-league/view/5014,5014,34,38,56,46,Brown,Green,Lab Coat,Tongue Out,Blonde Bun,,Sad,,0xdb58c80515c87710934a3a2c811d235c5f7d3523,1,9/3/2021,0.96 ETH,9/4/2021 10:09,9.0 ETH
2989, ,214,https://rarity.tools/rumble-kong-league/view/5015,5015,49,41,50,74,Yellow,Grey,Shirt And Tie,Ooh,King Band,Monocle,Angry,,0xf0a70e97e8a0bdf0d174e097d64febd97302cb8d,0, , , , 
2262,5,221,https://rarity.tools/rumble-kong-league/view/5016,5016,72,58,57,34,Cyan,Grey,Biker Jacket,Saber Toothed,Winter Hat,Blue Shades,Closed,,0x07e5b007fead1047a1f8e983ffe9f849cf1e70d8,0, , ,9/7/2021 20:59,5.0 ETH
3889, ,206,https://rarity.tools/rumble-kong-league/view/5017,5017,48,61,44,53,Brown,Brown,Striped Tee,Kiss,Blonde Bun,,Regular,,0xaa284bdda19b43b7080708208a424577e0805719,0, , , , 
8626, ,163,https://rarity.tools/rumble-kong-league/view/5018,5018,54,61,33,15,Dark Blue,Pink,Navy Suit,Full Beard,,,Bloodshot,,0xa314f3924def9a89a2cb67a8e45f07788a2b4571,3,8/31/2021,0.89 ETH, , 
6617,2.5,184,https://rarity.tools/rumble-kong-league/view/5019,5019,51,54,59,20,Cyan,Brown,Dego Tee Blooded,Regular,,,Angry Wink,,0x1346ad4cdfa9d45b7bf14558ab13acf81b6f61ed,3,9/5/2021,1.9 ETH,9/15/2021 0:50,2.5 ETH
2262, ,221,https://rarity.tools/rumble-kong-league/view/5020,5020,40,55,73,53,Yellow,Sky Blue,Biker Jacket,Regular,Winter Hat,,Closed,,0x1eff652cea78ef077d802b0660b15452796fe289,0, , , , 
6385, ,186,https://rarity.tools/rumble-kong-league/view/5021,5021,76,39,57,14,Purple,White Noise,Striped Tee,Gold Smirk,,,Closed Scar,,0x1eff652cea78ef077d802b0660b15452796fe289,0, , , , 
1943, ,224,https://rarity.tools/rumble-kong-league/view/5022,5022,56,47,44,77,Gold,Black,RKL Tee,Regular,Bowler,,Closed,,0x1eff652cea78ef077d802b0660b15452796fe289,0, , , , 
3306, ,211,https://rarity.tools/rumble-kong-league/view/5023,5023,45,49,71,46,Purple,White Noise,RKL Tee,Regular,Blonde Bun,,Sad,,0x1eff652cea78ef077d802b0660b15452796fe289,0, , , , 
7624, ,175,https://rarity.tools/rumble-kong-league/view/5024,5024,19,26,80,50,Dark Blue,Pink,Dress,Gold Smirk,,Gold Stud,Closed,,0x1eff652cea78ef077d802b0660b15452796fe289,0, , ,9/22/2021 15:41, 
9462, ,147,https://rarity.tools/rumble-kong-league/view/5025,5025,36,29,32,50,Red,Black,,Regular,Russian Cap,,Bloodshot,,0xad6f1521f897f9ff75049a141ecc647304f2c943,1,8/2/2021,0.067 ETH, , 
2146, ,222,https://rarity.tools/rumble-kong-league/view/5026,5026,41,65,54,62,Yellow,Red,Dress,Kiss,RKL Cap Sideways,,Closed Scar,,0xf46a3031576d7b6186b715125a56bbd70997d0fa,2,9/4/2021,1.49 ETH, , 
6149, ,188,https://rarity.tools/rumble-kong-league/view/5027,5027,41,49,24,74,Red,Pink,RKL Tee,Shows Teeth,Green Beret,3D Glasses,Regular,,0xdc9aef972313345405fe56a9ececcd98417ff42d,3,9/5/2021,1.666 ETH, , 
7737, ,174,https://rarity.tools/rumble-kong-league/view/5028,5028,59,45,21,49,Dark Blue,Green,,Kiss,King Band,,Wide,,0xd03bf4c3322e4d86182d774b8241657aadc4d666,0, , , , 
3443, ,210,https://rarity.tools/rumble-kong-league/view/5029,5029,53,58,56,43,Cyan,Green,Biker Jacket,Regular,Blonde Bun,,Wide,,0x385a902251326bfcbb63d980db5d24402f942f6a,0, , , , 
9001, ,157,https://rarity.tools/rumble-kong-league/view/5030,5030,15,51,57,34,Red,Sky Blue,RKL Tee,Regular,,,Regular,,0x588e73b6d555d5aeb5adcd6a114efd5262644070,2,9/7/2021,1.39 ETH, , 
2461, ,219,https://rarity.tools/rumble-kong-league/view/5031,5031,26,51,76,66,Brown,Grey,Tracksuit,Saber Toothed,Russian Cap,,Closed Scar,,0x385a902251326bfcbb63d980db5d24402f942f6a,0, , , , 
4360,5,202,https://rarity.tools/rumble-kong-league/view/5032,5032,10,71,69,52,Red,Red,Hawaii Shirt,Missing Teeth,Green Beret,,Regular,,0x07e5b007fead1047a1f8e983ffe9f849cf1e70d8,0, , ,9/5/2021 19:14,5.0 ETH
6617, ,184,https://rarity.tools/rumble-kong-league/view/5033,5033,27,65,30,62,Grey,White Noise,,Shows Teeth,Red Bandana,Exotic Earring,Sad,,0x9893117455cf1e8ac3e58e41c5885ad5adb1c9ff,1,8/24/2021,0.33 ETH, , 
2146, ,222,https://rarity.tools/rumble-kong-league/view/5034,5034,58,45,50,69,Pink,Red,Shaolin Vest,Ooh,Blonde Bun,,Closed,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , , , 
4113, ,204,https://rarity.tools/rumble-kong-league/view/5035,5035,76,35,40,53,Light Blue,Black,Shirt And Tie,Missing Teeth,Green Beret,,Angry,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , , , 
9150, ,154,https://rarity.tools/rumble-kong-league/view/5036,5036,31,49,33,41,Yellow,Black,White Tee,Gold Saber Toothed,Russian Cap,,Wide Scar,,0xc1c1ff9b325689e6e1aad1dd104777e67662630b,3,9/13/2021,1.0667 ETH, , 
490,15,250,https://rarity.tools/rumble-kong-league/view/5037,5037,81,58,52,59,Purple,Black,Tracksuit,Regular,,Gold Stud,Regular,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , ,9/4/2021 1:52,15.0 ETH
3562,50,209,https://rarity.tools/rumble-kong-league/view/5038,5038,90,48,29,42,Purple,Brown,Navy Suit,Tongue Out,Cap Forward,,Wide,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , ,9/4/2021 16:14,50.0 ETH
8249, ,168,https://rarity.tools/rumble-kong-league/view/5039,5039,57,14,42,55,Red,Grey,Biker Jacket,Scream,Blue Pigtails,Blue Shades,Sad,,0x4ff10fc3b8a2d0bba351bf874fa245518613ea87,2,8/25/2021,0.595 ETH, , 
6955, ,181,https://rarity.tools/rumble-kong-league/view/5040,5040,56,47,49,29,Grey,Red,Cyan Jersey,Tongue Out,,Gem Earring,Closed,,0x9893117455cf1e8ac3e58e41c5885ad5adb1c9ff,1,8/24/2021,0.33 ETH, , 
4113,11,204,https://rarity.tools/rumble-kong-league/view/5041,5041,42,53,62,47,Gold,Black,Cyan Jersey,Tongue Out,RKL Cap Sideways,,Bloodshot,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , ,8/30/2021 23:42,11.0 ETH
4360, ,202,https://rarity.tools/rumble-kong-league/view/5042,5042,36,59,62,45,Grey,Sky Blue,Dego Tee Blooded,Gold Smirk,,,Sad,,0x56431c02a80205b2b09a9f4a45ed1143c87122c1,4,9/5/2021,1.99 ETH, , 
305,15,257,https://rarity.tools/rumble-kong-league/view/5043,5043,70,53,81,53,Red,Sky Blue,Biker Jacket,Regular,Blonde Bun,,Bloodshot,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , ,9/4/2021 1:54,15.0 ETH
2461,14,219,https://rarity.tools/rumble-kong-league/view/5044,5044,57,63,52,47,Pink,Grey,Striped Tee,Regular,Horse Jockey Hat,,Regular,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , ,9/4/2021 2:05,14.0 ETH
735,14,243,https://rarity.tools/rumble-kong-league/view/5045,5045,82,39,70,52,Pink,Pink,White Tee,Regular,Bowler,,Regular,,0x9c9178365cf509ff25793d9569a9a7050a623880,0, , ,9/4/2021 2:05,14.0 ETH
6505, ,185,https://rarity.tools/rumble-kong-league/view/5046,5046,36,40,68,41,Yellow,Black,Green Kimono,Scream,,,Wide,,0x1048fa01899a43821c7ae77fe96af45f19a2646b,3,8/31/2021,0.8 ETH, , 
1691, ,227,https://rarity.tools/rumble-kong-league/view/5047,5047,58,36,62,71,Light Grey,Sky Blue,Lab Coat,Tongue Out,Red Bandana,,Regular,,0xbe769b04627613c8f3b30abe20e6458c1dcb239b,1,8/12/2021,0.31 ETH, , 
3889,10,206,https://rarity.tools/rumble-kong-league/view/5048,5048,43,71,47,45,Red,Green,RKL Tee,Scream,,,Wide,,0x50ae3deda1babe9c4135609b3efad08479493ee8,1,8/3/2021,0.21 ETH,9/6/2021 9:19,10.0 ETH
4486,5.9,201,https://rarity.tools/rumble-kong-league/view/5049,5049,62,51,23,65,Grey,Black,Shirt And Tie,Tongue Out,,,Bloodshot,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,9/1/2021 7:49,5.9 ETH
8341,2.44,167,https://rarity.tools/rumble-kong-league/view/5050,5050,61,47,54,5,Red,Red,Shirt And Tie,Saber Toothed,Blue Pigtails,,Angry,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,9/5/2021 19:52,2.44 ETH
6149,7.4,188,https://rarity.tools/rumble-kong-league/view/5051,5051,25,45,83,35,Red,Brown,Cyan Jersey,Saber Toothed,,,Closed,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,9/1/2021 7:55,7.4 ETH
8160,16.5,169,https://rarity.tools/rumble-kong-league/view/5052,5052,57,59,18,35,Gold,Black,Lab Coat,Scream,,3D Glasses,Sad,,0x9ebfbce930e6d23e279288fe88f1008327869c22,1,8/6/2021,0.6 ETH,9/11/2021 20:03,16.5 ETH
8477, ,165,https://rarity.tools/rumble-kong-league/view/5053,5053,44,33,36,52,Light Blue,Brown,White Tee,Ooh,Green Beret,,Bloodshot,,0xa66cc7ac4593e65c4a4ab5e73700cc73ef75b01a,1,8/25/2021,0.49 ETH, , 
7407,3,177,https://rarity.tools/rumble-kong-league/view/5054,5054,53,46,57,21,Yellow,Pink,,Regular,Beanie,Blue Shades,Bloodshot,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,9/1/2021 7:47,3.0 ETH
511,15,249,https://rarity.tools/rumble-kong-league/view/5055,5055,66,51,73,59,Gold,Green,Dress,Regular,Winter Hat,3D Glasses,Bloodshot,,0x188408ef0c26225705f6cdea6148f3f8ed802348,0, , ,8/6/2021 1:18,15.0 ETH
615, ,246,https://rarity.tools/rumble-kong-league/view/5056,5056,74,48,51,73,Red,Brown,Tracksuit,Referee,,,Angry Scar,,0x2c6b29fd8ce13b42bbc2986a871348acc6386179,0, , , , 
305,24,257,https://rarity.tools/rumble-kong-league/view/5057,5057,67,61,60,69,Light Blue,Brown,Navy Suit,Regular,Cap Forward,,Angry Scar,,0x188408ef0c26225705f6cdea6148f3f8ed802348,2,8/23/2021,1.5 ETH,9/1/2021 7:55,24.0 ETH
7407, ,177,https://rarity.tools/rumble-kong-league/view/5058,5058,48,68,40,21,Pink,Brown,Tracksuit,Regular,King Band,Red Shades,Closed,,0x6094d4b6b8d6710dd56682a73c0e6c09b4aa08c6,1,8/26/2021,0.85 ETH, , 
2461,3.99,219,https://rarity.tools/rumble-kong-league/view/5059,5059,41,62,44,72,Light Grey,Green,,Full Beard,,Gem Earring,Wide,,0xfcc97939759091a5c91333dc926e607a4dcd621f,2,8/11/2021,0.69 ETH,9/20/2021 22:52,3.99 ETH
5776, ,191,https://rarity.tools/rumble-kong-league/view/5060,5060,58,22,60,51,Brown,Brown,,Tongue Out,Beanie,Red Shades,Angry Wink,,0x7b0ee0cb3b4a371f373688491ff6f8007bfc466d,1,8/13/2021,0.43 ETH, , 
5231, ,195,https://rarity.tools/rumble-kong-league/view/5061,5061,54,51,37,53,Gold,Black,Biker Jacket,Gold Scream,Beanie,Broken Glasses,Wide Scar,,0xd581c2ff588df1860bbb17a8c87a8e6f13c44355,1,8/4/2021,0.22 ETH, , 
8249, ,168,https://rarity.tools/rumble-kong-league/view/5062,5062,64,0,51,53,Cyan,Black,Striped Tee,Gold Saber Toothed,RKL Cap Sideways,Blue Shades,Closed,,0x50e70702896d556d04d31caad0e8580d5dc03e91,1,8/26/2021,0.75 ETH,9/18/2021 10:22, 
8760, ,161,https://rarity.tools/rumble-kong-league/view/5063,5063,21,41,35,64,Dark Blue,Brown,Shirt And Tie,Saber Toothed,Ski Glasses,,Angry Wink,,0xe33ed12c9b728e8aa1eeb14f0621a3ef75a92915,1,8/15/2021,0.29 ETH, , 
9926, ,122,https://rarity.tools/rumble-kong-league/view/5064,5064,51,22,25,24,Grey,Green,Hawaii Shirt,Shows Teeth,,,Sad,,0xf2e4c3a8a80e068c2b473079495ca7e68d2e04b8,2,8/10/2021,0.25 ETH, , 
